"date","site_id","observed","forecast"
2024-10-22,"REA1",5.190625,8.38713840121648
2024-10-22,"SOUT",6.91220833333333,8.085943630586
2024-10-22,"WREX",4.05858333333333,9.46490720359772
2024-10-22,"LEAR",4.95091666666667,9.35719000078171
2024-10-22,"PLYM",8.9575,11.5554870439819
2024-10-22,"SHDG",6.273625,10.1506909813577
2024-10-22,"SHE",7.82629166666667,10.2166564135958
2024-10-22,"BEL2",6.68533333333333,9.01626570768337
2024-10-22,"GLKP",5.74983333333333,6.22089067656481
2024-10-22,"LECU",6.318875,9.88868310033769
2024-10-22,"SUN2",5.36170833333333,8.41912287822098
2024-10-22,"TRAN",6.81908333333333,10.3264016109613
2024-10-22,"STOK",6.27945833333333,10.0530246623745
2024-10-22,"BEX",5.94345833333333,9.03591906579689
2024-10-22,"SEND",5.60345833333333,8.31807684461387
2024-10-22,"HUL2",7.49259090909091,10.7618918922494
2024-10-22,"PEMB",6.88583333333333,8.52605815505325
2024-10-22,"WFEN",4.63045833333333,9.21627024266322
2024-10-22,"OSY",5.83520833333333,8.38280313784486
2024-10-22,"ACTH",3.71275,4.27150993214648
2024-10-22,"COPP",5.21629166666667,9.96742410118324
2024-10-23,"EB",3.88958333333333,5.20909059218795
2024-10-23,"IMGM",6.032875,5.48446339685214
2024-10-23,"PRES",5.8315,5.61195920693809
2024-10-23,"BIRR",8.12216666666667,6.23737386992533
2024-10-23,"BLC2",6.11633333333333,6.66434421459135
2024-10-23,"BOTR",7.55608333333333,5.44690074085644
2024-10-23,"GHSR",4.16358333333333,4.76145543100992
2024-10-23,"LEAM",5.28,5.14596494182793
2024-10-23,"NPT3",6.57433333333333,5.97558128953421
2024-10-23,"REA1",5.62216666666667,5.55497822027324
2024-10-23,"SOUT",6.37383333333333,5.41827937950583
2024-10-23,"WREX",5.57036363636364,4.66968411053278
2024-10-23,"LEAR",4.68954166666667,4.83057200997548
2024-10-23,"PLYM",6.25095833333333,6.8588878747735
2024-10-23,"SHDG",6.625375,5.4991672543767
2024-10-23,"SHE",9.602,5.99925099799658
2024-10-23,"BEL2",5.62504166666667,6.15388772966333
2024-10-23,"GLKP",3.88570833333333,4.39813511895585
2024-10-23,"LECU",5.66445833333333,5.24084339479357
2024-10-23,"SUN2",8.17029166666667,5.36517893865423
2024-10-23,"TRAN",6.06533333333333,5.84874732644101
2024-10-23,"STOK",7.24982608695652,5.59478517910063
2024-10-23,"BEX",6.83966666666667,6.8542647045419
2024-10-23,"SEND",6.14583333333333,6.87585216278842
2024-10-23,"HUL2",8.50933333333333,6.40415693572697
2024-10-23,"PEMB",4.9755,5.46319514166131
2024-10-23,"WFEN",6.43579166666667,5.40321258514101
2024-10-23,"OSY",5.72629166666667,7.07669554509484
2024-10-23,"ACTH",2.63270833333333,3.27384667013846
2024-10-23,"COPP",6.01004347826087,6.13648219259876
2024-10-24,"EB",5.52766666666667,5.33499651798136
2024-10-24,"IMGM",7.73104166666667,5.81618662966976
2024-10-24,"PRES",6.64808333333333,3.80729826633555
2024-10-24,"BIRR",7.638,5.93874878093328
2024-10-24,"BLC2",6.669625,4.09421691959056
2024-10-24,"BOTR",7.34966666666667,5.23229871986339
2024-10-24,"GHSR",4.822125,3.46950570180166
2024-10-24,"LEAM",6.58308333333333,5.11284545919673
2024-10-24,"NPT3",7.1855,4.83702563610765
2024-10-24,"REA1",6.61566666666667,4.9691097839
2024-10-24,"SOUT",6.27554166666667,5.3452749840126
2024-10-24,"WREX",7.26145833333333,3.92233367621672
2024-10-24,"LEAR",6.27166666666667,4.61905359702209
2024-10-24,"PLYM",9.05445454545455,6.4357283538796
2024-10-24,"SHDG",8.80804166666667,5.45204908724286
2024-10-24,"SHE",9.08025,6.02556328710272
2024-10-24,"BEL2",7.5265,4.48784168010574
2024-10-24,"GLKP",4.6395,2.98700848932609
2024-10-24,"LECU",7.289875,5.32475882529516
2024-10-24,"SUN2",12.3594583333333,5.6824520331314
2024-10-24,"TRAN",7.17979166666667,3.68625214751963
2024-10-24,"STOK",8.11716666666667,4.97581506787458
2024-10-24,"BEX",7.46458333333333,6.53898471651977
2024-10-24,"SEND",6.53708333333333,5.44090733786074
2024-10-24,"HUL2",8.95145833333333,6.81366844604925
2024-10-24,"PEMB",6.67058333333333,3.89624936711031
2024-10-24,"WFEN",8.458125,4.90120507615823
2024-10-24,"OSY",8.22233333333333,6.12995954937397
2024-10-24,"ACTH",4.04175,2.24969777529967
2024-10-24,"COPP",8.18704166666667,4.7368321986571
2024-10-25,"EB",6.56158333333333,6.58144930419174
2024-10-25,"IMGM",15.9395,9.36447833422391
2024-10-25,"PRES",10.9228333333333,6.93617190280973
2024-10-25,"BIRR",13.0474583333333,8.76142143147117
2024-10-25,"BLC2",11.141875,7.10814203896462
2024-10-25,"BOTR",11.7561666666667,8.20778823734862
2024-10-25,"GHSR",13.2115833333333,6.70863919224473
2024-10-25,"LEAM",10.6747826086957,7.9794149686323
2024-10-25,"NPT3",8.983,7.32671616251537
2024-10-25,"REA1",10.0412083333333,6.95866768909215
2024-10-25,"SOUT",8.52795833333333,6.79315935050819
2024-10-25,"WREX",12.3044166666667,7.36614889779871
2024-10-25,"LEAR",10.9654166666667,7.64100839447474
2024-10-25,"PLYM",9.23941666666667,7.37008108163216
2024-10-25,"SHDG",17.0165416666667,9.21242441668606
2024-10-25,"SHE",14.893,8.68324267151613
2024-10-25,"BEL2",14.4054583333333,7.70615691595753
2024-10-25,"GLKP",12.9363333333333,6.46756425216501
2024-10-25,"LECU",11.26575,8.1211265370913
2024-10-25,"SUN2",15.3145833333333,9.07593697763171
2024-10-25,"TRAN",11.6342083333333,6.9379643176474
2024-10-25,"STOK",13.0276666666667,8.00995188771686
2024-10-25,"BEX",10.3499166666667,8.03698192537563
2024-10-25,"SEND",9.26591666666667,7.72990050689655
2024-10-25,"HUL2",16.1705416666667,10.2150693248413
2024-10-25,"PEMB",6.104625,6.25090798272724
2024-10-25,"WFEN",9.81720833333333,7.76934089094273
2024-10-25,"OSY",8.76866666666667,8.44290868087587
2024-10-25,"ACTH",11.7747916666667,4.81742488038029
2024-10-25,"COPP",12.1159166666667,8.21250516235642
2024-10-26,"EB",7.56983333333333,8.73853270303398
2024-10-26,"IMGM",7.97075,14.1597437485996
2024-10-26,"PRES",6.92516666666667,12.5104587371889
2024-10-26,"BIRR",9.30529166666667,14.1041655973637
2024-10-26,"BLC2",7.37416666666667,13.8036548370522
2024-10-26,"BOTR",9.78583333333333,13.2988970767274
2024-10-26,"GHSR",7.80470833333333,12.0512103812251
2024-10-26,"LEAM",6.546875,11.8470753929568
2024-10-26,"NPT3",7.99329166666667,11.1054625280523
2024-10-26,"REA1",8.05233333333333,11.3276636502279
2024-10-26,"SOUT",7.91379166666667,10.2657222197287
2024-10-26,"WREX",5.437375,12.7630747552005
2024-10-26,"LEAR",6.796375,11.6530374113286
2024-10-26,"PLYM",10.75475,10.0762028393503
2024-10-26,"SHDG",7.014625,16.7681499133398
2024-10-26,"SHE",6.60179166666667,14.914757569101
2024-10-26,"BEL2",8.07795833333333,13.9174337876451
2024-10-26,"GLKP",6.95845833333333,11.9610475711637
2024-10-26,"LECU",8.180125,12.3520724955856
2024-10-26,"SUN2",7.18075,15.451374530129
2024-10-26,"TRAN",6.21366666666667,14.1917878323796
2024-10-26,"STOK",8.299,13.1868473650572
2024-10-26,"BEX",10.3381666666667,12.757289344614
2024-10-26,"SEND",9.91054166666667,11.8610493619169
2024-10-26,"HUL2",10.75375,15.6526879819067
2024-10-26,"PEMB",6.88295833333333,8.56497765889623
2024-10-26,"WFEN",5.74095833333333,12.0636689987768
2024-10-26,"OSY",6.22158333333333,10.6901866881115
2024-10-26,"ACTH",4.14504166666667,9.89726388473722
2024-10-26,"COPP",7.64045833333333,13.8681121017548
2024-10-27,"EB",4.08041666666667,8.00646068681886
2024-10-27,"IMGM",4.537125,6.49756727911046
2024-10-27,"PRES",4.48216666666667,6.60426346538592
2024-10-27,"BIRR",5.46875,7.51397898568093
2024-10-27,"BLC2",4.93416666666667,7.46361561684895
2024-10-27,"BOTR",4.87229166666667,6.78804852151478
2024-10-27,"GHSR",3.99958333333333,5.16103179050409
2024-10-27,"LEAM",5.09441666666667,5.58512635065581
2024-10-27,"NPT3",4.54995833333333,7.76839309153737
2024-10-27,"REA1",5.403875,7.86463259326876
2024-10-27,"SOUT",7.15029166666667,8.39763067317208
2024-10-27,"WREX",4.62858333333333,5.15257175683672
2024-10-27,"LEAR",4.54795833333333,5.83290524273154
2024-10-27,"PLYM",7.89320833333333,10.3366129202758
2024-10-27,"SHDG",3.87583333333333,6.17363919438884
2024-10-27,"SHE",3.78933333333333,6.66298979146004
2024-10-27,"BEL2",6.006375,7.51590084845186
2024-10-27,"GLKP",3.84529166666667,4.69554242268994
2024-10-27,"LECU",4.583375,6.28093891862311
2024-10-27,"SUN2",4.19129166666667,5.99747672478304
2024-10-27,"TRAN",4.40845833333333,6.39460034140732
2024-10-27,"STOK",5.104125,7.2529032428462
2024-10-27,"BEX",7.86954166666667,9.38493857859526
2024-10-27,"SEND",6.69716666666667,9.40856511438362
2024-10-27,"HUL2",4.70920833333333,7.7490935522809
2024-10-27,"PEMB",4.81341666666667,5.29000237255782
2024-10-27,"WFEN",5.18875,7.38620121597644
2024-10-27,"OSY",5.51204166666667,7.20749433493784
2024-10-27,"ACTH",2.53041666666667,2.73198142685866
2024-10-27,"COPP",4.45758333333333,6.86039953084471
2024-10-28,"EB",3.14066666666667,5.7697958438644
2024-10-28,"IMGM",3.63891666666667,5.92956370889891
2024-10-28,"PRES",3.04529166666667,5.54961528406742
2024-10-28,"BIRR",4.26104166666667,6.96518134598205
2024-10-28,"BLC2",4.33375,6.14755382351442
2024-10-28,"BOTR",3.39225,5.9673608575817
2024-10-28,"GHSR",2.06966666666667,4.37490241580457
2024-10-28,"LEAM",2.87641666666667,6.03503628874307
2024-10-28,"NPT3",3.16729166666667,6.25226494179623
2024-10-28,"REA1",3.56229166666667,5.62815984718936
2024-10-28,"SOUT",4.043875,5.97583723764056
2024-10-28,"WREX",1.83370833333333,5.73484660701286
2024-10-28,"LEAR",2.32120833333333,5.71525724262002
2024-10-28,"PLYM",4.74733333333333,7.87523803694846
2024-10-28,"SHDG",1.53695833333333,6.65829168937474
2024-10-28,"SHE",1.69908695652174,6.30325728469395
2024-10-28,"BEL2",3.03066666666667,5.70912770569151
2024-10-28,"GLKP",1.74345833333333,4.14526121504803
2024-10-28,"LECU",3.17908333333333,5.63856905421207
2024-10-28,"SUN2",2.13241666666667,5.5950051581629
2024-10-28,"TRAN",1.89958333333333,5.79328252990836
2024-10-28,"STOK",2.77604166666667,6.1261818624595
2024-10-28,"BEX",3.644,7.08132479198178
2024-10-28,"SEND",3.21745833333333,6.47111639932715
2024-10-28,"HUL2",5.46970833333333,6.24458478098289
2024-10-28,"PEMB",2.18158333333333,5.49182634002607
2024-10-28,"WFEN",3.44545833333333,5.47066337863719
2024-10-28,"OSY",3.575125,6.43922079476983
2024-10-28,"ACTH",0.650666666666667,3.0623649053764
2024-10-28,"COPP",1.40629166666667,5.6650917409441
2024-10-29,"EB",2.50395833333333,4.33969223298472
2024-10-29,"IMGM",3.92295833333333,4.73345691256539
2024-10-29,"PRES",3.41095833333333,5.61982520606496
2024-10-29,"BIRR",6.79154166666667,6.42492701909891
2024-10-29,"BLC2",2.80266666666667,6.50792169475598
2024-10-29,"BOTR",4.03,5.54403984667922
2024-10-29,"GHSR",1.86120833333333,3.99056618457256
2024-10-29,"LEAM",6.33529166666667,5.10117946855994
2024-10-29,"NPT3",6.25591666666667,4.74725774438981
2024-10-29,"REA1",4.19029166666667,4.5063793182971
2024-10-29,"SOUT",3.48491304347826,4.63948277541115
2024-10-29,"WREX",2.549125,4.87785493771775
2024-10-29,"LEAR",5.70070833333333,4.83593358271203
2024-10-29,"PLYM",3.40308333333333,6.35575450106342
2024-10-29,"SHDG",3.37260869565217,5.77585455522575
2024-10-29,"SHE",3.97416666666667,5.78717497101974
2024-10-29,"BEL2",5.15920833333333,5.8720580364042
2024-10-29,"GLKP",1.15766666666667,3.60784767894675
2024-10-29,"LECU",5.14941666666667,5.21939718933261
2024-10-29,"SUN2",1.83670833333333,4.83783494614645
2024-10-29,"TRAN",3.09954166666667,5.45327391811
2024-10-29,"STOK",5.60154166666667,5.85914282635215
2024-10-29,"BEX",4.89004166666667,4.76981170011246
2024-10-29,"SEND",4.42808333333333,3.97785410737769
2024-10-29,"HUL2",4.48991666666667,5.47659174683587
2024-10-29,"PEMB",3.18295833333333,4.17524596042311
2024-10-29,"WFEN",4.432,4.13118729195089
2024-10-29,"OSY",3.875875,4.12477108222469
2024-10-29,"ACTH",0.49925,2.53959023629834
2024-10-29,"COPP",4.096,5.24139995388661
2024-10-30,"EB",8.56929166666667,2.00145243338147
2024-10-30,"IMGM",6.367,3.72687724281763
2024-10-30,"PRES",7.078375,5.04382601949447
2024-10-30,"BIRR",10.6447916666667,6.66000529630562
2024-10-30,"BLC2",5.94441666666667,4.53242723630921
2024-10-30,"BOTR",7.51470833333333,5.34462003108107
2024-10-30,"GHSR",2.19529166666667,3.94516107056129
2024-10-30,"LEAM",9.78970833333333,6.42626598448292
2024-10-30,"NPT3",7.17570833333333,3.81872921232501
2024-10-30,"REA1",7.95608333333333,4.12456819242911
2024-10-30,"SOUT",7.52858333333333,3.87314959326412
2024-10-30,"WREX",4.64529166666667,4.20219628026104
2024-10-30,"LEAR",8.88966666666667,5.97107996336499
2024-10-30,"PLYM",5.3685,3.5706655611867
2024-10-30,"SHDG",4.42525,4.63357929529636
2024-10-30,"SHE",4.09691666666667,5.10881784973237
2024-10-30,"BEL2",8.666625,6.19996849768621
2024-10-30,"GLKP",1.77666666666667,3.33462492028987
2024-10-30,"LECU",7.83804166666667,6.12342047819973
2024-10-30,"SUN2",2.41858333333333,4.26833085780647
2024-10-30,"TRAN",6.15191666666667,4.27461901633003
2024-10-30,"STOK",8.0455,5.66401217585673
2024-10-30,"BEX",11.0260416666667,4.45003004814621
2024-10-30,"SEND",9.98329166666667,3.43253474099394
2024-10-30,"HUL2",7.02433333333333,4.57056820683573
2024-10-30,"PEMB",3.45325,2.14669477371405
2024-10-30,"WFEN",7.62483333333333,4.02335770496105
2024-10-30,"OSY",11.537,3.51975973993179
2024-10-30,"ACTH",0.8765,2.40585630116037
2024-10-30,"COPP",7.82625,5.54389364266798
2024-10-31,"EB",11.9134166666667,4.53573289287509
2024-10-31,"IMGM",8.644875,7.15561485164971
2024-10-31,"PRES",4.85266666666667,8.08558839995423
2024-10-31,"BIRR",16.3227916666667,8.93438895995599
2024-10-31,"BLC2",3.73420833333333,8.30141106857785
2024-10-31,"BOTR",11.2874166666667,8.12843683942377
2024-10-31,"GHSR",4.21308333333333,5.67227102987647
2024-10-31,"LEAM",14.3336666666667,8.08615302705361
2024-10-31,"NPT3",12.283875,5.70469832434753
2024-10-31,"REA1",17.8292916666667,6.07800929661487
2024-10-31,"SOUT",18.82875,5.01792715171023
2024-10-31,"WREX",7.63858333333333,6.71679459703345
2024-10-31,"LEAR",13.4404583333333,7.5908179854701
2024-10-31,"PLYM",10.3144583333333,5.1352610176468
2024-10-31,"SHDG",7.11383333333333,7.98235350531933
2024-10-31,"SHE",6.19904166666667,8.16555597231574
2024-10-31,"BEL2",5.038375,8.9772643482214
2024-10-31,"GLKP",3.89754166666667,5.12962577864479
2024-10-31,"LECU",14.2391739130435,8.31127867350605
2024-10-31,"SUN2",3.03458333333333,6.42006200477774
2024-10-31,"TRAN",7.09116666666667,7.37960680847499
2024-10-31,"STOK",10.0667916666667,8.53362166668123
2024-10-31,"BEX",15.2791666666667,7.25807565841504
2024-10-31,"SEND",13.3455909090909,7.15918523767543
2024-10-31,"HUL2",9.99220833333333,8.20040921549666
2024-10-31,"PEMB",9.62858333333333,4.37221388539886
2024-10-31,"WFEN",12.8057391304348,6.78966460700874
2024-10-31,"OSY",12.6091666666667,7.94123798862382
2024-10-31,"ACTH",0.689833333333333,4.31360666724937
2024-10-31,"COPP",7.88333333333333,8.01995637362082
2024-11-01,"EB",10.6820833333333,7.80329501413291
2024-11-01,"IMGM",8.59183333333333,9.53175483808868
2024-11-01,"PRES",7.93825,11.4666446082001
2024-11-01,"BIRR",11.6185833333333,14.2743369408925
2024-11-01,"BLC2",5.04908333333333,10.8578069147055
2024-11-01,"BOTR",10.6865833333333,11.9872939648251
2024-11-01,"GHSR",4.97158333333333,6.61868774335203
2024-11-01,"LEAM",12.1642916666667,12.6791905715171
2024-11-01,"NPT3",8.96720833333333,11.5465782691349
2024-11-01,"REA1",12.20125,11.9943434807965
2024-11-01,"SOUT",16.363875,9.96630965957281
2024-11-01,"WREX",7.11779166666667,12.4645706379323
2024-11-01,"LEAR",11.1920416666667,12.2963777340398
2024-11-01,"PLYM",10.9552916666667,9.29525368847304
2024-11-01,"SHDG",10.8717083333333,12.372740652594
2024-11-01,"SHE",8.35391666666667,11.5265078617518
2024-11-01,"BEL2",6.849625,11.0167359802121
2024-11-01,"GLKP",2.69170833333333,6.21895190973232
2024-11-01,"LECU",13.1034166666667,12.7949283830977
2024-11-01,"SUN2",3.11820833333333,7.74681978129703
2024-11-01,"TRAN",5.71058333333333,13.0335032757701
2024-11-01,"STOK",11.6205833333333,13.7641097297417
2024-11-01,"BEX",17.32325,12.7315712625836
2024-11-01,"SEND",14.8546666666667,12.2028882454407
2024-11-01,"HUL2",8.009,10.5404993890693
2024-11-01,"PEMB",9.597125,10.4952827642335
2024-11-01,"WFEN",15.2457083333333,11.0635420708132
2024-11-01,"OSY",13.62425,10.7399265231607
2024-11-01,"ACTH",1.24808333333333,5.20853785215712
2024-11-01,"COPP",7.81554166666667,13.9898071604973
2024-11-02,"EB",8.28820833333333,10.2041181028243
2024-11-02,"IMGM",7.421375,8.32553722988616
2024-11-02,"PRES",12.4007916666667,10.0964061337946
2024-11-02,"BIRR",11.9409583333333,13.5897615556111
2024-11-02,"BLC2",12.4842083333333,9.09570982094448
2024-11-02,"BOTR",19.7445416666667,12.1441111155335
2024-11-02,"GHSR",4.26783333333333,5.89686050581151
2024-11-02,"LEAM",7.34283333333333,14.2039548911094
2024-11-02,"NPT3",13.0071666666667,13.6857098202245
2024-11-02,"REA1",11.539,13.0381946846677
2024-11-02,"SOUT",11.814125,12.2008760947645
2024-11-02,"WREX",12.4508333333333,11.9303607430616
2024-11-02,"LEAR",7.06866666666667,13.9440247579598
2024-11-02,"PLYM",12.7673333333333,10.6552576146018
2024-11-02,"SHDG",14.208125,9.22258159738444
2024-11-02,"SHE",9.68166666666667,8.55901085947797
2024-11-02,"BEL2",10.0088333333333,8.33950124121704
2024-11-02,"GLKP",3.6095,5.13777719228089
2024-11-02,"LECU",6.47204166666667,12.1137355848717
2024-11-02,"SUN2",5.20245833333333,6.67586402176434
2024-11-02,"TRAN",17.4391666666667,10.1691708086853
2024-11-02,"STOK",11.333625,13.2182810991273
2024-11-02,"BEX",9.06841666666667,15.2672484893707
2024-11-02,"SEND",6.34141666666667,15.751361352697
2024-11-02,"HUL2",5.70175,8.66746869958761
2024-11-02,"PEMB",10.4687916666667,8.80936164410107
2024-11-02,"WFEN",6.3465,12.5532179436533
2024-11-02,"OSY",5.17304166666667,15.4631645243749
2024-11-02,"ACTH",4.62370833333333,2.951829310853
2024-11-02,"COPP",15.368625,12.5336260534993
2024-11-03,"EB",9.02725,16.6097543584677
2024-11-03,"IMGM",8.26641666666667,17.7158660613584
2024-11-03,"PRES",13.467,11.5754205630772
2024-11-03,"BIRR",11.2097916666667,15.1633260844024
2024-11-03,"BLC2",15.4000416666667,12.7660101346534
2024-11-03,"BOTR",16.8004166666667,16.5128167465573
2024-11-03,"GHSR",3.15941666666667,2.05452393940298
2024-11-03,"LEAM",9.56370833333333,14.0482692476837
2024-11-03,"NPT3",13.811,15.2366291928118
2024-11-03,"REA1",14.9125416666667,17.6167662280822
2024-11-03,"SOUT",12.553125,13.9069856974348
2024-11-03,"WREX",16.7139166666667,15.6817775644161
2024-11-03,"LEAR",9.5245,13.1998393490008
2024-11-03,"PLYM",11.2490416666667,14.3133622919797
2024-11-03,"SHDG",12.5777083333333,16.8339890113117
2024-11-03,"SHE",9.97945833333333,16.9272806908862
2024-11-03,"BEL2",9.89191666666667,11.4016028686425
2024-11-03,"GLKP",3.01604166666667,1.48793785813854
2024-11-03,"LECU",9.47629166666667,14.6808263282326
2024-11-03,"SUN2",11.9074583333333,11.7096503209937
2024-11-03,"TRAN",14.7022916666667,14.9542758844092
2024-11-03,"STOK",12.6013333333333,14.6392883025894
2024-11-03,"BEX",14.5873333333333,20.9894654200313
2024-11-03,"SEND",13.5151666666667,19.3114517054263
2024-11-03,"HUL2",8.69108333333333,17.5603431371591
2024-11-03,"PEMB",9.40354166666667,12.9286649633036
2024-11-03,"WFEN",12.2680833333333,16.4748521066167
2024-11-03,"OSY",9.21591666666667,18.2250773071773
2024-11-03,"ACTH",0.996458333333333,4.09234737153131
2024-11-03,"COPP",13.8797916666667,15.1094768914498
2024-11-04,"EB",15.368625,13.4091504071064
2024-11-04,"IMGM",16.4201666666667,16.87762206814
2024-11-04,"PRES",22.6365833333333,9.79482567245267
2024-11-04,"BIRR",21.716875,14.0705388874671
2024-11-04,"BLC2",22.3831666666667,10.5780853211295
2024-11-04,"BOTR",23.4897083333333,14.7728868654858
2024-11-04,"GHSR",7.81945833333333,3.34633944159257
2024-11-04,"LEAM",21.0319166666667,12.0861878158751
2024-11-04,"NPT3",15.4334583333333,12.261621707052
2024-11-04,"REA1",18.7372916666667,13.6969140509338
2024-11-04,"SOUT",14.4605833333333,12.9368540133494
2024-11-04,"WREX",23.8837916666667,13.3241819330042
2024-11-04,"LEAR",20.2782083333333,11.8356716964809
2024-11-04,"PLYM",15.907125,12.3079493972391
2024-11-04,"SHDG",24.2915416666667,15.6818952690933
2024-11-04,"SHE",20.8353333333333,15.2124141580344
2024-11-04,"BEL2",12.3467916666667,8.07581027027511
2024-11-04,"GLKP",7.876375,3.01214627592261
2024-11-04,"LECU",17.3330416666667,13.0860253970394
2024-11-04,"SUN2",14.9824166666667,14.3000457851637
2024-11-04,"TRAN",22.6367083333333,12.4525343408775
2024-11-04,"STOK",23.3069166666667,13.3439820361224
2024-11-04,"BEX",18.620375,15.878645291989
