"date","site_id","observed","forecast_mean","lower_95","upper_95"
2024-11-06,"REA1",11.026,22.2264161704398,15.6937876900773,28.7667315945005
2024-11-06,"SOUT",10.8737083333333,20.3871835098473,13.8379685990931,26.9813876229584
2024-11-06,"WREX",15.89825,21.1005499659644,14.5770763788441,27.754097179739
2024-11-06,"LEAR",11.0064166666667,18.5494829051404,11.9662550774069,25.2118587869827
2024-11-06,"PLYM",12.1639583333333,18.416786154375,11.6813646437369,24.8459453093922
2024-11-06,"SHDG",18.468,21.8452947770878,15.4667768106204,28.149259960737
2024-11-06,"SHE",21.575375,21.6627071494872,15.1743466738197,27.6617716446675
2024-11-06,"BEL2",9.07629166666667,18.3136781713747,11.9993872324178,24.8119638399
2024-11-06,"GLKP",12.780125,21.2554636681917,14.7188542657678,27.6811410441401
2024-11-06,"LECU",11.9153333333333,21.2352860458859,14.8981072324969,27.7277941661682
2024-11-06,"SUN2",23.6547916666667,23.3238208519342,16.7099319036414,30.0452063983158
2024-11-06,"TRAN",16.5941666666667,20.9960110672978,14.4005858599541,27.5860833141716
2024-11-06,"STOK",24.0715,21.0811541970426,14.7571687840682,27.5216648920878
2024-11-06,"BEX",28.7540416666667,24.1732573329026,17.5555500085369,30.7221056699121
2024-11-06,"SEND",16.2912916666667,21.7026411285087,15.2575820150143,28.0397200701135
2024-11-06,"HUL2",30.1299166666667,25.4306907386647,19.0679589705126,32.1031357240752
2024-11-06,"PEMB",14.1108333333333,16.456101666981,9.98910530692033,22.9718082661673
2024-11-06,"WFEN",15.4825833333333,19.9027976662427,13.2132548487939,26.4933514531522
2024-11-06,"OSY",20.96025,19.3463116447109,12.6720693648988,25.8454325748002
2024-11-06,"ACTH",5.44516666666667,15.8628017716886,9.54927296572227,22.517950848028
2024-11-06,"COPP",19.3779583333333,19.6727172317982,13.271006215027,26.1931005766079
2024-11-07,"EB",13.7314583333333,11.6560239989086,4.87182311507444,18.152209010198
2024-11-07,"IMGM",14.9430833333333,13.4494742200367,6.87906012491611,19.8874971488656
2024-11-07,"PRES",9.63445833333333,12.9794444518908,6.58844570862137,19.529958794849
2024-11-07,"BIRR",14.774,11.9338147518797,5.69893161824287,18.5385760337725
2024-11-07,"BLC2",10.5219583333333,14.6341255890377,8.03174527923501,21.2088370511951
2024-11-07,"BOTR",15.2162916666667,12.3159641214483,5.62197435842393,18.6506279082753
2024-11-07,"GHSR",5.93854166666667,10.3915994097599,4.12651341097816,16.9655731812954
2024-11-07,"LEAM",14.6267083333333,9.97162858322572,3.5136805115565,16.6266563603037
2024-11-07,"NPT3",12.7240833333333,12.9668960712304,6.78833745140724,19.6333549641491
2024-11-07,"REA1",16.0997083333333,9.89208437120711,3.38529539901332,16.876754850481
2024-11-07,"SOUT",17.1738333333333,9.72600188168317,3.33321678624481,16.3677028119076
2024-11-07,"WREX",8.74808333333333,11.8212776492285,5.45750928727163,18.2600200198833
2024-11-07,"LEAR",14.4320833333333,9.66245602284202,3.00649901850152,16.0815853831598
2024-11-07,"PLYM",17.6425416666667,10.1370155534101,3.37377793760519,16.8079371937873
2024-11-07,"SHDG",13.1594583333333,12.9220003312248,6.45006315810926,19.5414684835478
2024-11-07,"SHE",12.26125,14.1941807232243,7.64490790160405,20.5379662131897
2024-11-07,"BEL2",9.940125,8.86616698717942,2.31195850515216,15.3374594473284
2024-11-07,"GLKP",5.52966666666667,10.5715057825779,4.15448833985116,17.1483029959449
2024-11-07,"LECU",13.502375,10.2007895478128,3.65604357670482,16.598256153416
2024-11-07,"SUN2",15.98575,15.157057101555,8.6684657157187,21.6132407530419
2024-11-07,"TRAN",10.407,12.1030864527375,5.41040375989126,18.6438158152368
2024-11-07,"STOK",12.9500833333333,15.1824925488061,8.72786863487152,21.7504631740712
2024-11-07,"BEX",20.3864285714286,17.299640804763,10.8272332991807,23.7037275074004
