"date","site_id","observed","forecast"
2024-10-21,"EB",5.89833333333333,6.81508333333333
2024-10-21,"IMGM",9.52113043478261,6.42404166666667
2024-10-21,"PRES",7.22095833333333,7.73504166666667
2024-10-21,"BIRR",12.4931666666667,7.80470833333333
2024-10-21,"BLC2",8.54166666666667,10.3086666666667
2024-10-21,"BOTR",11.6794583333333,7.56970833333333
2024-10-21,"GHSR",6.29525,6.33654166666667
2024-10-21,"LEAM",11.4859166666667,7.55708333333333
2024-10-21,"NPT3",11.1125,10.0374166666667
2024-10-21,"REA1",10.3047083333333,7.57079166666667
2024-10-21,"SOUT",9.086125,8.70775
2024-10-21,"WREX",7.048,7.40270833333333
2024-10-21,"LEAR",10.975875,7.341875
2024-10-21,"PLYM",12.5807083333333,13.4699583333333
2024-10-21,"SHDG",7.51079166666667,7.46070833333333
2024-10-21,"SHE",7.89216666666667,8.190875
2024-10-21,"BEL2",6.43966666666667,7.01154166666667
2024-10-21,"GLKP",6.09079166666667,5.92479166666667
2024-10-21,"LECU",11.253,6.88875
2024-10-21,"SUN2",4.90383333333333,7.268125
2024-10-21,"TRAN",5.97626086956522,8.08566666666667
2024-10-21,"STOK",9.32395833333333,7.63866666666667
2024-10-21,"BEX",8.946625,7.169875
2024-10-21,"SEND",8.33229166666667,6.67158333333333
2024-10-21,"HUL2",11.3050833333333,7.497125
2024-10-21,"PEMB",9.35829166666667,11.4229583333333
2024-10-21,"WFEN",10.3271739130435,6.950625
2024-10-21,"OSY",9.571625,7.07645833333333
2024-10-21,"ACTH",3.405125,4.666875
2024-10-21,"COPP",7.615,7.80183333333333
2024-10-22,"EB",4.2305,5.89833333333333
2024-10-22,"IMGM",7.0215,9.52113043478261
2024-10-22,"PRES",6.46329166666667,7.22095833333333
2024-10-22,"BIRR",8.561375,12.4931666666667
2024-10-22,"BLC2",7.02629166666667,8.54166666666667
2024-10-22,"BOTR",6.869125,11.6794583333333
2024-10-22,"GHSR",6.103625,6.29525
2024-10-22,"LEAM",5.06895833333333,11.4859166666667
2024-10-22,"NPT3",6.402375,11.1125
2024-10-22,"REA1",5.190625,10.3047083333333
2024-10-22,"SOUT",6.91220833333333,9.086125
2024-10-22,"WREX",4.05858333333333,7.048
2024-10-22,"LEAR",4.95091666666667,10.975875
2024-10-22,"PLYM",8.9575,12.5807083333333
2024-10-22,"SHDG",6.273625,7.51079166666667
2024-10-22,"SHE",7.82629166666667,7.89216666666667
2024-10-22,"BEL2",6.68533333333333,6.43966666666667
2024-10-22,"GLKP",5.74983333333333,6.09079166666667
2024-10-22,"LECU",6.318875,11.253
2024-10-22,"SUN2",5.36170833333333,4.90383333333333
2024-10-22,"TRAN",6.81908333333333,5.97626086956522
2024-10-22,"STOK",6.27945833333333,9.32395833333333
2024-10-22,"BEX",5.94345833333333,8.946625
2024-10-22,"SEND",5.60345833333333,8.33229166666667
2024-10-22,"HUL2",7.49259090909091,11.3050833333333
2024-10-22,"PEMB",6.88583333333333,9.35829166666667
2024-10-22,"WFEN",4.63045833333333,10.3271739130435
2024-10-22,"OSY",5.83520833333333,9.571625
2024-10-22,"ACTH",3.71275,3.405125
2024-10-22,"COPP",5.21629166666667,7.615
2024-10-23,"EB",3.88958333333333,4.2305
2024-10-23,"IMGM",6.032875,7.0215
2024-10-23,"PRES",5.8315,6.46329166666667
2024-10-23,"BIRR",8.12216666666667,8.561375
2024-10-23,"BLC2",6.11633333333333,7.02629166666667
2024-10-23,"BOTR",7.55608333333333,6.869125
2024-10-23,"GHSR",4.16358333333333,6.103625
2024-10-23,"LEAM",5.28,5.06895833333333
2024-10-23,"NPT3",6.57433333333333,6.402375
2024-10-23,"REA1",5.62216666666667,5.190625
2024-10-23,"SOUT",6.37383333333333,6.91220833333333
2024-10-23,"WREX",5.57036363636364,4.05858333333333
2024-10-23,"LEAR",4.68954166666667,4.95091666666667
2024-10-23,"PLYM",6.25095833333333,8.9575
2024-10-23,"SHDG",6.625375,6.273625
2024-10-23,"SHE",9.602,7.82629166666667
2024-10-23,"BEL2",5.62504166666667,6.68533333333333
2024-10-23,"GLKP",3.88570833333333,5.74983333333333
2024-10-23,"LECU",5.66445833333333,6.318875
2024-10-23,"SUN2",8.17029166666667,5.36170833333333
2024-10-23,"TRAN",6.06533333333333,6.81908333333333
2024-10-23,"STOK",7.24982608695652,6.27945833333333
2024-10-23,"BEX",6.83966666666667,5.94345833333333
2024-10-23,"SEND",6.14583333333333,5.60345833333333
2024-10-23,"HUL2",8.50933333333333,7.49259090909091
2024-10-23,"PEMB",4.9755,6.88583333333333
2024-10-23,"WFEN",6.43579166666667,4.63045833333333
2024-10-23,"OSY",5.72629166666667,5.83520833333333
2024-10-23,"ACTH",2.63270833333333,3.71275
2024-10-23,"COPP",6.01004347826087,5.21629166666667
2024-10-24,"EB",5.52766666666667,3.88958333333333
2024-10-24,"IMGM",7.73104166666667,6.032875
2024-10-24,"PRES",6.64808333333333,5.8315
2024-10-24,"BIRR",7.638,8.12216666666667
2024-10-24,"BLC2",6.669625,6.11633333333333
2024-10-24,"BOTR",7.34966666666667,7.55608333333333
2024-10-24,"GHSR",4.822125,4.16358333333333
2024-10-24,"LEAM",6.58308333333333,5.28
2024-10-24,"NPT3",7.1855,6.57433333333333
2024-10-24,"REA1",6.61566666666667,5.62216666666667
2024-10-24,"SOUT",6.27554166666667,6.37383333333333
2024-10-24,"WREX",7.26145833333333,5.57036363636364
2024-10-24,"LEAR",6.27166666666667,4.68954166666667
2024-10-24,"PLYM",9.05445454545455,6.25095833333333
2024-10-24,"SHDG",8.80804166666667,6.625375
2024-10-24,"SHE",9.08025,9.602
2024-10-24,"BEL2",7.5265,5.62504166666667
2024-10-24,"GLKP",4.6395,3.88570833333333
2024-10-24,"LECU",7.289875,5.66445833333333
2024-10-24,"SUN2",12.3594583333333,8.17029166666667
2024-10-24,"TRAN",7.17979166666667,6.06533333333333
2024-10-24,"STOK",8.11716666666667,7.24982608695652
2024-10-24,"BEX",7.46458333333333,6.83966666666667
2024-10-24,"SEND",6.53708333333333,6.14583333333333
2024-10-24,"HUL2",8.95145833333333,8.50933333333333
2024-10-24,"PEMB",6.67058333333333,4.9755
2024-10-24,"WFEN",8.458125,6.43579166666667
2024-10-24,"OSY",8.22233333333333,5.72629166666667
2024-10-24,"ACTH",4.04175,2.63270833333333
2024-10-24,"COPP",8.18704166666667,6.01004347826087
2024-10-25,"EB",6.56158333333333,5.52766666666667
2024-10-25,"IMGM",15.9395,7.73104166666667
2024-10-25,"PRES",10.9228333333333,6.64808333333333
2024-10-25,"BIRR",13.0474583333333,7.638
2024-10-25,"BLC2",11.141875,6.669625
2024-10-25,"BOTR",11.7561666666667,7.34966666666667
2024-10-25,"GHSR",13.2115833333333,4.822125
2024-10-25,"LEAM",10.6747826086957,6.58308333333333
2024-10-25,"NPT3",8.983,7.1855
2024-10-25,"REA1",10.0412083333333,6.61566666666667
2024-10-25,"SOUT",8.52795833333333,6.27554166666667
2024-10-25,"WREX",12.3044166666667,7.26145833333333
2024-10-25,"LEAR",10.9654166666667,6.27166666666667
2024-10-25,"PLYM",9.23941666666667,9.05445454545455
2024-10-25,"SHDG",17.0165416666667,8.80804166666667
2024-10-25,"SHE",14.893,9.08025
2024-10-25,"BEL2",14.4054583333333,7.5265
2024-10-25,"GLKP",12.9363333333333,4.6395
2024-10-25,"LECU",11.26575,7.289875
2024-10-25,"SUN2",15.3145833333333,12.3594583333333
2024-10-25,"TRAN",11.6342083333333,7.17979166666667
2024-10-25,"STOK",13.0276666666667,8.11716666666667
2024-10-25,"BEX",10.3499166666667,7.46458333333333
2024-10-25,"SEND",9.26591666666667,6.53708333333333
2024-10-25,"HUL2",16.1705416666667,8.95145833333333
2024-10-25,"PEMB",6.104625,6.67058333333333
2024-10-25,"WFEN",9.81720833333333,8.458125
2024-10-25,"OSY",8.76866666666667,8.22233333333333
2024-10-25,"ACTH",11.7747916666667,4.04175
2024-10-25,"COPP",12.1159166666667,8.18704166666667
2024-10-26,"EB",7.56983333333333,6.56158333333333
2024-10-26,"IMGM",7.97075,15.9395
2024-10-26,"PRES",6.92516666666667,10.9228333333333
2024-10-26,"BIRR",9.30529166666667,13.0474583333333
2024-10-26,"BLC2",7.37416666666667,11.141875
2024-10-26,"BOTR",9.78583333333333,11.7561666666667
2024-10-26,"GHSR",7.80470833333333,13.2115833333333
2024-10-26,"LEAM",6.546875,10.6747826086957
2024-10-26,"NPT3",7.99329166666667,8.983
2024-10-26,"REA1",8.05233333333333,10.0412083333333
2024-10-26,"SOUT",7.91379166666667,8.52795833333333
2024-10-26,"WREX",5.437375,12.3044166666667
2024-10-26,"LEAR",6.796375,10.9654166666667
2024-10-26,"PLYM",10.75475,9.23941666666667
2024-10-26,"SHDG",7.014625,17.0165416666667
2024-10-26,"SHE",6.60179166666667,14.893
2024-10-26,"BEL2",8.07795833333333,14.4054583333333
2024-10-26,"GLKP",6.95845833333333,12.9363333333333
2024-10-26,"LECU",8.180125,11.26575
2024-10-26,"SUN2",7.18075,15.3145833333333
2024-10-26,"TRAN",6.21366666666667,11.6342083333333
2024-10-26,"STOK",8.299,13.0276666666667
2024-10-26,"BEX",10.3381666666667,10.3499166666667
2024-10-26,"SEND",9.91054166666667,9.26591666666667
2024-10-26,"HUL2",10.75375,16.1705416666667
2024-10-26,"PEMB",6.88295833333333,6.104625
2024-10-26,"WFEN",5.74095833333333,9.81720833333333
2024-10-26,"OSY",6.22158333333333,8.76866666666667
2024-10-26,"ACTH",4.14504166666667,11.7747916666667
2024-10-26,"COPP",7.64045833333333,12.1159166666667
2024-10-27,"EB",4.08041666666667,7.56983333333333
2024-10-27,"IMGM",4.537125,7.97075
2024-10-27,"PRES",4.48216666666667,6.92516666666667
2024-10-27,"BIRR",5.46875,9.30529166666667
2024-10-27,"BLC2",4.93416666666667,7.37416666666667
2024-10-27,"BOTR",4.87229166666667,9.78583333333333
2024-10-27,"GHSR",3.99958333333333,7.80470833333333
2024-10-27,"LEAM",5.09441666666667,6.546875
2024-10-27,"NPT3",4.54995833333333,7.99329166666667
2024-10-27,"REA1",5.403875,8.05233333333333
2024-10-27,"SOUT",7.15029166666667,7.91379166666667
2024-10-27,"WREX",4.62858333333333,5.437375
2024-10-27,"LEAR",4.54795833333333,6.796375
2024-10-27,"PLYM",7.89320833333333,10.75475
2024-10-27,"SHDG",3.87583333333333,7.014625
2024-10-27,"SHE",3.78933333333333,6.60179166666667
2024-10-27,"BEL2",6.006375,8.07795833333333
2024-10-27,"GLKP",3.84529166666667,6.95845833333333
2024-10-27,"LECU",4.583375,8.180125
2024-10-27,"SUN2",4.19129166666667,7.18075
2024-10-27,"TRAN",4.40845833333333,6.21366666666667
2024-10-27,"STOK",5.104125,8.299
2024-10-27,"BEX",7.86954166666667,10.3381666666667
2024-10-27,"SEND",6.69716666666667,9.91054166666667
2024-10-27,"HUL2",4.70920833333333,10.75375
2024-10-27,"PEMB",4.81341666666667,6.88295833333333
2024-10-27,"WFEN",5.18875,5.74095833333333
2024-10-27,"OSY",5.51204166666667,6.22158333333333
2024-10-27,"ACTH",2.53041666666667,4.14504166666667
2024-10-27,"COPP",4.45758333333333,7.64045833333333
2024-10-28,"EB",3.14066666666667,4.08041666666667
2024-10-28,"IMGM",3.63891666666667,4.537125
2024-10-28,"PRES",3.04529166666667,4.48216666666667
2024-10-28,"BIRR",4.26104166666667,5.46875
2024-10-28,"BLC2",4.33375,4.93416666666667
2024-10-28,"BOTR",3.39225,4.87229166666667
2024-10-28,"GHSR",2.06966666666667,3.99958333333333
2024-10-28,"LEAM",2.87641666666667,5.09441666666667
2024-10-28,"NPT3",3.16729166666667,4.54995833333333
2024-10-28,"REA1",3.56229166666667,5.403875
2024-10-28,"SOUT",4.043875,7.15029166666667
2024-10-28,"WREX",1.83370833333333,4.62858333333333
2024-10-28,"LEAR",2.32120833333333,4.54795833333333
2024-10-28,"PLYM",4.74733333333333,7.89320833333333
2024-10-28,"SHDG",1.53695833333333,3.87583333333333
2024-10-28,"SHE",1.69908695652174,3.78933333333333
2024-10-28,"BEL2",3.03066666666667,6.006375
2024-10-28,"GLKP",1.74345833333333,3.84529166666667
2024-10-28,"LECU",3.17908333333333,4.583375
2024-10-28,"SUN2",2.13241666666667,4.19129166666667
2024-10-28,"TRAN",1.89958333333333,4.40845833333333
2024-10-28,"STOK",2.77604166666667,5.104125
2024-10-28,"BEX",3.644,7.86954166666667
2024-10-28,"SEND",3.21745833333333,6.69716666666667
2024-10-28,"HUL2",5.46970833333333,4.70920833333333
2024-10-28,"PEMB",2.18158333333333,4.81341666666667
2024-10-28,"WFEN",3.44545833333333,5.18875
2024-10-28,"OSY",3.575125,5.51204166666667
2024-10-28,"ACTH",0.650666666666667,2.53041666666667
2024-10-28,"COPP",1.40629166666667,4.45758333333333
2024-10-29,"EB",2.50395833333333,3.14066666666667
2024-10-29,"IMGM",3.92295833333333,3.63891666666667
2024-10-29,"PRES",3.41095833333333,3.04529166666667
2024-10-29,"BIRR",6.79154166666667,4.26104166666667
2024-10-29,"BLC2",2.80266666666667,4.33375
2024-10-29,"BOTR",4.03,3.39225
2024-10-29,"GHSR",1.86120833333333,2.06966666666667
2024-10-29,"LEAM",6.33529166666667,2.87641666666667
2024-10-29,"NPT3",6.25591666666667,3.16729166666667
2024-10-29,"REA1",4.19029166666667,3.56229166666667
2024-10-29,"SOUT",3.48491304347826,4.043875
2024-10-29,"WREX",2.549125,1.83370833333333
2024-10-29,"LEAR",5.70070833333333,2.32120833333333
2024-10-29,"PLYM",3.40308333333333,4.74733333333333
2024-10-29,"SHDG",3.37260869565217,1.53695833333333
2024-10-29,"SHE",3.97416666666667,1.69908695652174
2024-10-29,"BEL2",5.15920833333333,3.03066666666667
2024-10-29,"GLKP",1.15766666666667,1.74345833333333
2024-10-29,"LECU",5.14941666666667,3.17908333333333
2024-10-29,"SUN2",1.83670833333333,2.13241666666667
2024-10-29,"TRAN",3.09954166666667,1.89958333333333
2024-10-29,"STOK",5.60154166666667,2.77604166666667
2024-10-29,"BEX",4.89004166666667,3.644
2024-10-29,"SEND",4.42808333333333,3.21745833333333
2024-10-29,"HUL2",4.48991666666667,5.46970833333333
2024-10-29,"PEMB",3.18295833333333,2.18158333333333
2024-10-29,"WFEN",4.432,3.44545833333333
2024-10-29,"OSY",3.875875,3.575125
2024-10-29,"ACTH",0.49925,0.650666666666667
2024-10-29,"COPP",4.096,1.40629166666667
2024-10-30,"EB",8.56929166666667,2.50395833333333
2024-10-30,"IMGM",6.367,3.92295833333333
2024-10-30,"PRES",7.078375,3.41095833333333
2024-10-30,"BIRR",10.6447916666667,6.79154166666667
2024-10-30,"BLC2",5.94441666666667,2.80266666666667
2024-10-30,"BOTR",7.51470833333333,4.03
2024-10-30,"GHSR",2.19529166666667,1.86120833333333
2024-10-30,"LEAM",9.78970833333333,6.33529166666667
2024-10-30,"NPT3",7.17570833333333,6.25591666666667
2024-10-30,"REA1",7.95608333333333,4.19029166666667
2024-10-30,"SOUT",7.52858333333333,3.48491304347826
2024-10-30,"WREX",4.64529166666667,2.549125
2024-10-30,"LEAR",8.88966666666667,5.70070833333333
2024-10-30,"PLYM",5.3685,3.40308333333333
2024-10-30,"SHDG",4.42525,3.37260869565217
2024-10-30,"SHE",4.09691666666667,3.97416666666667
2024-10-30,"BEL2",8.666625,5.15920833333333
2024-10-30,"GLKP",1.77666666666667,1.15766666666667
2024-10-30,"LECU",7.83804166666667,5.14941666666667
2024-10-30,"SUN2",2.41858333333333,1.83670833333333
2024-10-30,"TRAN",6.15191666666667,3.09954166666667
2024-10-30,"STOK",8.0455,5.60154166666667
2024-10-30,"BEX",11.0260416666667,4.89004166666667
2024-10-30,"SEND",9.98329166666667,4.42808333333333
2024-10-30,"HUL2",7.02433333333333,4.48991666666667
2024-10-30,"PEMB",3.45325,3.18295833333333
2024-10-30,"WFEN",7.62483333333333,4.432
2024-10-30,"OSY",11.537,3.875875
2024-10-30,"ACTH",0.8765,0.49925
2024-10-30,"COPP",7.82625,4.096
2024-10-31,"EB",11.9134166666667,8.56929166666667
2024-10-31,"IMGM",8.644875,6.367
2024-10-31,"PRES",4.85266666666667,7.078375
2024-10-31,"BIRR",16.3227916666667,10.6447916666667
2024-10-31,"BLC2",3.73420833333333,5.94441666666667
2024-10-31,"BOTR",11.2874166666667,7.51470833333333
2024-10-31,"GHSR",4.21308333333333,2.19529166666667
2024-10-31,"LEAM",14.3336666666667,9.78970833333333
2024-10-31,"NPT3",12.283875,7.17570833333333
2024-10-31,"REA1",17.8292916666667,7.95608333333333
2024-10-31,"SOUT",18.82875,7.52858333333333
2024-10-31,"WREX",7.63858333333333,4.64529166666667
2024-10-31,"LEAR",13.4404583333333,8.88966666666667
2024-10-31,"PLYM",10.3144583333333,5.3685
2024-10-31,"SHDG",7.11383333333333,4.42525
2024-10-31,"SHE",6.19904166666667,4.09691666666667
2024-10-31,"BEL2",5.038375,8.666625
2024-10-31,"GLKP",3.89754166666667,1.77666666666667
2024-10-31,"LECU",14.2391739130435,7.83804166666667
2024-10-31,"SUN2",3.03458333333333,2.41858333333333
2024-10-31,"TRAN",7.09116666666667,6.15191666666667
2024-10-31,"STOK",10.0667916666667,8.0455
2024-10-31,"BEX",15.2791666666667,11.0260416666667
2024-10-31,"SEND",13.3455909090909,9.98329166666667
2024-10-31,"HUL2",9.99220833333333,7.02433333333333
2024-10-31,"PEMB",9.62858333333333,3.45325
2024-10-31,"WFEN",12.8057391304348,7.62483333333333
2024-10-31,"OSY",12.6091666666667,11.537
2024-10-31,"ACTH",0.689833333333333,0.8765
2024-10-31,"COPP",7.88333333333333,7.82625
2024-11-01,"EB",10.6820833333333,11.9134166666667
2024-11-01,"IMGM",8.59183333333333,8.644875
2024-11-01,"PRES",7.93825,4.85266666666667
2024-11-01,"BIRR",11.6185833333333,16.3227916666667
2024-11-01,"BLC2",5.04908333333333,3.73420833333333
2024-11-01,"BOTR",10.6865833333333,11.2874166666667
2024-11-01,"GHSR",4.97158333333333,4.21308333333333
2024-11-01,"LEAM",12.1642916666667,14.3336666666667
2024-11-01,"NPT3",8.96720833333333,12.283875
2024-11-01,"REA1",12.20125,17.8292916666667
2024-11-01,"SOUT",16.363875,18.82875
2024-11-01,"WREX",7.11779166666667,7.63858333333333
2024-11-01,"LEAR",11.1920416666667,13.4404583333333
2024-11-01,"PLYM",10.9552916666667,10.3144583333333
2024-11-01,"SHDG",10.8717083333333,7.11383333333333
2024-11-01,"SHE",8.35391666666667,6.19904166666667
2024-11-01,"BEL2",6.849625,5.038375
2024-11-01,"GLKP",2.69170833333333,3.89754166666667
2024-11-01,"LECU",13.1034166666667,14.2391739130435
2024-11-01,"SUN2",3.11820833333333,3.03458333333333
2024-11-01,"TRAN",5.71058333333333,7.09116666666667
2024-11-01,"STOK",11.6205833333333,10.0667916666667
2024-11-01,"BEX",17.32325,15.2791666666667
2024-11-01,"SEND",14.8546666666667,13.3455909090909
2024-11-01,"HUL2",8.009,9.99220833333333
2024-11-01,"PEMB",9.597125,9.62858333333333
2024-11-01,"WFEN",15.2457083333333,12.8057391304348
2024-11-01,"OSY",13.62425,12.6091666666667
2024-11-01,"ACTH",1.24808333333333,0.689833333333333
2024-11-01,"COPP",7.81554166666667,7.88333333333333
2024-11-02,"EB",8.28820833333333,10.6820833333333
2024-11-02,"IMGM",7.421375,8.59183333333333
2024-11-02,"PRES",12.4007916666667,7.93825
2024-11-02,"BIRR",11.9409583333333,11.6185833333333
2024-11-02,"BLC2",12.4842083333333,5.04908333333333
2024-11-02,"BOTR",19.7445416666667,10.6865833333333
2024-11-02,"GHSR",4.26783333333333,4.97158333333333
2024-11-02,"LEAM",7.34283333333333,12.1642916666667
2024-11-02,"NPT3",13.0071666666667,8.96720833333333
2024-11-02,"REA1",11.539,12.20125
2024-11-02,"SOUT",11.814125,16.363875
2024-11-02,"WREX",12.4508333333333,7.11779166666667
2024-11-02,"LEAR",7.06866666666667,11.1920416666667
2024-11-02,"PLYM",12.7673333333333,10.9552916666667
2024-11-02,"SHDG",14.208125,10.8717083333333
2024-11-02,"SHE",9.68166666666667,8.35391666666667
2024-11-02,"BEL2",10.0088333333333,6.849625
2024-11-02,"GLKP",3.6095,2.69170833333333
2024-11-02,"LECU",6.47204166666667,13.1034166666667
2024-11-02,"SUN2",5.20245833333333,3.11820833333333
2024-11-02,"TRAN",17.4391666666667,5.71058333333333
2024-11-02,"STOK",11.333625,11.6205833333333
2024-11-02,"BEX",9.06841666666667,17.32325
2024-11-02,"SEND",6.34141666666667,14.8546666666667
2024-11-02,"HUL2",5.70175,8.009
2024-11-02,"PEMB",10.4687916666667,9.597125
2024-11-02,"WFEN",6.3465,15.2457083333333
2024-11-02,"OSY",5.17304166666667,13.62425
2024-11-02,"ACTH",4.62370833333333,1.24808333333333
2024-11-02,"COPP",15.368625,7.81554166666667
2024-11-03,"EB",9.02725,8.28820833333333
2024-11-03,"IMGM",8.26641666666667,7.421375
2024-11-03,"PRES",13.467,12.4007916666667
2024-11-03,"BIRR",11.2097916666667,11.9409583333333
2024-11-03,"BLC2",15.4000416666667,12.4842083333333
2024-11-03,"BOTR",16.8004166666667,19.7445416666667
2024-11-03,"GHSR",3.15941666666667,4.26783333333333
2024-11-03,"LEAM",9.56370833333333,7.34283333333333
2024-11-03,"NPT3",13.811,13.0071666666667
2024-11-03,"REA1",14.9125416666667,11.539
2024-11-03,"SOUT",12.553125,11.814125
2024-11-03,"WREX",16.7139166666667,12.4508333333333
2024-11-03,"LEAR",9.5245,7.06866666666667
2024-11-03,"PLYM",11.2490416666667,12.7673333333333
2024-11-03,"SHDG",12.5777083333333,14.208125
2024-11-03,"SHE",9.97945833333333,9.68166666666667
2024-11-03,"BEL2",9.89191666666667,10.0088333333333
2024-11-03,"GLKP",3.01604166666667,3.6095
2024-11-03,"LECU",9.47629166666667,6.47204166666667
2024-11-03,"SUN2",11.9074583333333,5.20245833333333
2024-11-03,"TRAN",14.7022916666667,17.4391666666667
2024-11-03,"STOK",12.6013333333333,11.333625
2024-11-03,"BEX",14.5873333333333,9.06841666666667
2024-11-03,"SEND",13.5151666666667,6.34141666666667
2024-11-03,"HUL2",8.69108333333333,5.70175
2024-11-03,"PEMB",9.40354166666667,10.4687916666667
2024-11-03,"WFEN",12.2680833333333,6.3465
2024-11-03,"OSY",9.21591666666667,5.17304166666667
2024-11-03,"ACTH",0.996458333333333,4.62370833333333
2024-11-03,"COPP",13.8797916666667,15.368625
2024-11-04,"EB",15.368625,9.02725
2024-11-04,"IMGM",16.4201666666667,8.26641666666667
2024-11-04,"PRES",22.6365833333333,13.467
2024-11-04,"BIRR",21.716875,11.2097916666667
2024-11-04,"BLC2",22.3831666666667,15.4000416666667
2024-11-04,"BOTR",23.4897083333333,16.8004166666667
2024-11-04,"GHSR",7.81945833333333,3.15941666666667
2024-11-04,"LEAM",21.0319166666667,9.56370833333333
2024-11-04,"NPT3",15.4334583333333,13.811
2024-11-04,"REA1",18.7372916666667,14.9125416666667
2024-11-04,"SOUT",14.4605833333333,12.553125
2024-11-04,"WREX",23.8837916666667,16.7139166666667
2024-11-04,"LEAR",20.2782083333333,9.5245
2024-11-04,"PLYM",15.907125,11.2490416666667
2024-11-04,"SHDG",24.2915416666667,12.5777083333333
2024-11-04,"SHE",20.8353333333333,9.97945833333333
2024-11-04,"BEL2",12.3467916666667,9.89191666666667
2024-11-04,"GLKP",7.876375,3.01604166666667
2024-11-04,"LECU",17.3330416666667,9.47629166666667
2024-11-04,"SUN2",14.9824166666667,11.9074583333333
2024-11-04,"TRAN",22.6367083333333,14.7022916666667
2024-11-04,"STOK",23.3069166666667,12.6013333333333
2024-11-04,"BEX",18.620375,14.5873333333333
2024-11-04,"SEND",17.3546666666667,13.5151666666667
2024-11-04,"HUL2",19.0989166666667,8.69108333333333
2024-11-04,"PEMB",11.951625,9.40354166666667
2024-11-04,"WFEN",19.000625,12.2680833333333
2024-11-04,"OSY",14.5214583333333,9.21591666666667
2024-11-04,"ACTH",8.0975,0.996458333333333
2024-11-04,"COPP",22.8349166666667,13.8797916666667
2024-11-05,"EB",26.1292916666667,15.368625
2024-11-05,"IMGM",27.3389583333333,16.4201666666667
2024-11-05,"PRES",25.3795,22.6365833333333
2024-11-05,"BIRR",21.177375,21.716875
2024-11-05,"BLC2",31.7719166666667,22.3831666666667
2024-11-05,"BOTR",30.0670416666667,23.4897083333333
2024-11-05,"GHSR",24.6916666666667,7.81945833333333
2024-11-05,"LEAM",20.58775,21.0319166666667
2024-11-05,"NPT3",26.6136666666667,15.4334583333333
