"date","site_id","observed","forecast","error"
2024-10-21,"ACTH",3.405125,4.34108616957385,-0.935961169573849
2024-10-21,"COPP",7.615,7.44404544100625,0.170954558993748
2024-10-22,"EB",4.2305,6.22119299056628,-1.99069299056628
2024-10-22,"IMGM",7.0215,8.7662930419485,-1.7447930419485
2024-10-22,"PRES",6.46329166666667,6.9766684618442,-0.513376795177525
2024-10-22,"BIRR",8.561375,10.6525923206989,-2.09121732069889
2024-10-22,"BLC2",7.02629166666667,8.12021462718835,-1.09392296052168
2024-10-22,"BOTR",6.869125,10.0834772479845,-3.21435224798455
2024-10-22,"GHSR",6.103625,6.0900186070718,0.0136063929281951
2024-10-22,"LEAM",5.06895833333333,9.56391809020423,-4.4949597568709
2024-10-22,"NPT3",6.402375,9.31530326760383,-2.91292826760383
2024-10-22,"REA1",5.190625,8.72805450134031,-3.53742950134031
2024-10-22,"SOUT",6.91220833333333,7.94949414595978,-1.03728581262645
2024-10-22,"WREX",4.05858333333333,6.72547678779154,-2.66689345445821
2024-10-22,"LEAR",4.95091666666667,9.13776965615745,-4.18685298949078
2024-10-22,"PLYM",8.9575,10.6205072146016,-1.66300721460161
2024-10-22,"SHDG",6.273625,7.48251183863379,-1.20888683863379
2024-10-22,"SHE",7.82629166666667,7.69392986656064,0.132361800106029
2024-10-22,"BEL2",6.68533333333333,6.78642842097752,-0.101095087644194
2024-10-22,"GLKP",5.74983333333333,5.85028257116332,-0.100449237829986
2024-10-22,"LECU",6.318875,9.6947157666278,-3.3758407666278
2024-10-22,"SUN2",5.36170833333333,5.48285377169272,-0.121145438359394
2024-10-22,"TRAN",6.81908333333333,6.17624864689618,0.642834686437151
2024-10-22,"STOK",6.27945833333333,8.45206174823887,-2.17260341490554
2024-10-22,"BEX",5.94345833333333,8.25530208262926,-2.31184374929593
2024-10-22,"SEND",5.60345833333333,7.75532247526589,-2.15186414193256
2024-10-22,"HUL2",7.49259090909091,10.2382416900703,-2.74565078097935
2024-10-22,"PEMB",6.88583333333333,7.91646016538312,-1.0306268320498
2024-10-22,"WFEN",4.63045833333333,8.98959224322527,-4.35913390989194
2024-10-22,"OSY",5.83520833333333,8.41297199566661,-2.57776366233328
2024-10-22,"ACTH",3.71275,3.52268120412408,0.190068795875924
2024-10-22,"COPP",5.21629166666667,7.32764316663584,-2.11135149996917
2024-10-23,"EB",3.88958333333333,5.39867488055878,-1.50909154722545
2024-10-23,"IMGM",6.032875,7.00905116529884,-0.976176165298836
2024-10-23,"PRES",5.8315,6.51228561949023,-0.680785619490228
2024-10-23,"BIRR",8.12216666666667,8.21059943442944,-0.0884327677627734
2024-10-23,"BLC2",6.11633333333333,7.13155639085872,-1.01522305752539
2024-10-23,"BOTR",7.55608333333333,6.87496789494158,0.681115438391751
2024-10-23,"GHSR",4.16358333333333,5.95816586976599,-1.79458253643266
2024-10-23,"LEAM",5.28,5.61019191624885,-0.330191916248855
2024-10-23,"NPT3",6.57433333333333,6.49112043759514,0.0832128957381917
2024-10-23,"REA1",5.62216666666667,5.66005697602934,-0.0378903093626661
2024-10-23,"SOUT",6.37383333333333,6.81831360760296,-0.444480274269625
2024-10-23,"WREX",5.57036363636364,4.76519710436159,0.805166532002049
2024-10-23,"LEAR",4.68954166666667,5.47444059796209,-0.784898931295424
2024-10-23,"PLYM",6.25095833333333,8.46322685149797,-2.21226851816465
2024-10-23,"SHDG",6.625375,6.61864750090994,0.00672749909006498
2024-10-23,"SHE",9.602,7.65031681301715,1.95168318698285
2024-10-23,"BEL2",5.62504166666667,6.92406337303165,-1.29902170636498
2024-10-23,"GLKP",3.88570833333333,5.61038403887277,-1.72467570553944
2024-10-23,"LECU",5.66445833333333,6.42276306228315,-0.75830472894982
2024-10-23,"SUN2",8.17029166666667,5.79131545443139,2.37897621223528
2024-10-23,"TRAN",6.06533333333333,6.74101060884986,-0.67567727551653
2024-10-23,"STOK",7.24982608695652,6.54493213022538,0.704893956731142
2024-10-23,"BEX",6.83966666666667,6.52661950808437,0.313047158582299
2024-10-23,"SEND",6.14583333333333,6.17308877626296,-0.0272554429296283
2024-10-23,"HUL2",8.50933333333333,7.58091255471094,0.928420778622393
2024-10-23,"PEMB",4.9755,6.37154247001137,-1.39604247001137
2024-10-23,"WFEN",6.43579166666667,5.19636284210244,1.23942882456423
2024-10-23,"OSY",5.72629166666667,6.26268298248296,-0.53639131581629
2024-10-23,"ACTH",2.63270833333333,3.72221504798894,-1.08950671465561
2024-10-23,"COPP",6.01004347826087,5.83318229838647,0.1768611798744
2024-10-24,"EB",5.52766666666667,5.23054649102941,0.297120175637258
2024-10-24,"IMGM",7.73104166666667,6.3140471254501,1.41699454121657
2024-10-24,"PRES",6.64808333333333,6.1250530502748,0.523030283058525
2024-10-24,"BIRR",7.638,7.93781193282218,-0.299811932822184
2024-10-24,"BLC2",6.669625,6.53788300904446,0.131741990955542
2024-10-24,"BOTR",7.34966666666667,7.33317153384065,0.0164951328260248
2024-10-24,"GHSR",4.822125,4.62326800029525,0.198856999704745
2024-10-24,"LEAM",6.58308333333333,5.7402225192155,0.84286081411783
2024-10-24,"NPT3",7.1855,6.59422635781528,0.591273642184719
2024-10-24,"REA1",6.61566666666667,5.91894379486007,0.696722871806602
2024-10-24,"SOUT",6.27554166666667,6.53817438622625,-0.262632719559575
2024-10-24,"WREX",7.26145833333333,5.75653171719237,1.50492661614096
2024-10-24,"LEAR",6.27166666666667,5.3155179001422,0.956148766524475
2024-10-24,"PLYM",9.05445454545455,6.85173541842043,2.20271912703413
2024-10-24,"SHDG",8.80804166666667,6.86426055287898,1.94378111378769
2024-10-24,"SHE",9.08025,8.8259382569532,0.2543117430468
2024-10-24,"BEL2",7.5265,6.3300340947207,1.1964659052793
2024-10-24,"GLKP",4.6395,4.29878432774648,0.340715672253516
2024-10-24,"LECU",7.289875,5.98880154281045,1.30107345718955
2024-10-24,"SUN2",12.3594583333333,7.68340465150869,4.67605368182461
2024-10-24,"TRAN",7.17979166666667,6.23593469177071,0.943856974895961
2024-10-24,"STOK",8.11716666666667,7.15278796313719,0.964378703529482
2024-10-24,"BEX",7.46458333333333,7.04249488263188,0.422088450701451
2024-10-24,"SEND",6.53708333333333,6.48756895796334,0.0495143753699931
2024-10-24,"HUL2",8.95145833333333,8.28958786903164,0.661870464301694
2024-10-24,"PEMB",6.67058333333333,5.1778690596505,1.49271427368283
2024-10-24,"WFEN",8.458125,6.39846664788442,2.05965835211558
2024-10-24,"OSY",8.22233333333333,6.20000198820969,2.02233134512364
2024-10-24,"ACTH",4.04175,3.02167099180296,1.02007900819704
2024-10-24,"COPP",8.18704166666667,6.32771137682643,1.85933028984024
2024-10-25,"EB",6.56158333333333,6.03839292294794,0.523190410385386
2024-10-25,"IMGM",15.9395,7.50785943413115,8.43164056586885
2024-10-25,"PRES",10.9228333333333,6.6255466129922,4.2972867203411
2024-10-25,"BIRR",13.0474583333333,7.63710130112914,5.41035703220416
2024-10-25,"BLC2",11.141875,6.89886056466109,4.24301443533891
2024-10-25,"BOTR",11.7561666666667,7.19549088683962,4.56067577982708
2024-10-25,"GHSR",13.2115833333333,5.07639531343254,8.13518801990076
2024-10-25,"LEAM",10.6747826086957,6.54310052063284,4.13168208806287
2024-10-25,"NPT3",8.983,6.96068083753156,2.02231916246844
2024-10-25,"REA1",10.0412083333333,6.5149558937497,3.5262524395836
2024-10-25,"SOUT",8.52795833333333,6.48702908607706,2.04092924725627
2024-10-25,"WREX",12.3044166666667,6.86544992661756,5.43896674004914
2024-10-25,"LEAR",10.9654166666667,6.277490442613,4.6879262240537
2024-10-25,"PLYM",9.23941666666667,8.52095417981594,0.718462486850726
2024-10-25,"SHDG",17.0165416666667,8.38832998125451,8.62821168541219
2024-10-25,"SHE",14.893,8.48050963173399,6.41249036826602
2024-10-25,"BEL2",14.4054583333333,7.39532768986827,7.01013064346503
2024-10-25,"GLKP",12.9363333333333,4.82915269480846,8.10718063852484
2024-10-25,"LECU",11.26575,7.0666596145429,4.1990903854571
2024-10-25,"SUN2",15.3145833333333,10.5055665936822,4.80901673965106
2024-10-25,"TRAN",11.6342083333333,6.98271554053335,4.65149279279995
2024-10-25,"STOK",13.0276666666667,7.696105719245,5.3315609474217
2024-10-25,"BEX",10.3499166666667,7.40220936807813,2.94770729858857
2024-10-25,"SEND",9.26591666666667,6.71442375600947,2.5514929106572
2024-10-25,"HUL2",16.1705416666667,8.59775153553497,7.57279013113173
2024-10-25,"PEMB",6.104625,6.23704332418333,-0.132418324183326
2024-10-25,"WFEN",9.81720833333333,7.74506262086804,2.07214571246529
2024-10-25,"OSY",8.76866666666667,7.63646142277005,1.13220524389662
2024-10-25,"ACTH",11.7747916666667,3.93561329140718,7.83917837525951
2024-10-25,"COPP",12.1159166666667,7.68404076360984,4.43187590305687
2024-10-26,"EB",7.56983333333333,6.54828510796159,1.02154822537174
2024-10-26,"IMGM",7.97075,13.2784111626396,-5.30766116263964
2024-10-26,"PRES",6.92516666666667,9.24559134069033,-2.32042467402366
2024-10-26,"BIRR",9.30529166666667,10.9968568244349,-1.6915651577682
2024-10-26,"BLC2",7.37416666666667,9.81663787880787,-2.4424712121412
2024-10-26,"BOTR",9.78583333333333,10.134641977724,-0.348808644390644
2024-10-26,"GHSR",7.80470833333333,10.8489878549227,-3.04427952158937
2024-10-26,"LEAM",6.546875,9.06414829445419,-2.51727329445419
2024-10-26,"NPT3",7.99329166666667,8.03845873874238,-0.0451670720757154
2024-10-26,"REA1",8.05233333333333,8.56997781482051,-0.517644481487181
2024-10-26,"SOUT",7.91379166666667,7.65905648559584,0.254735181070831
2024-10-26,"WREX",5.437375,10.1723187466941,-4.73494374669411
2024-10-26,"LEAR",6.796375,9.13141072149259,-2.33503572149259
2024-10-26,"PLYM",10.75475,8.63108175606873,2.12366824393126
2024-10-26,"SHDG",7.014625,14.1199994541412,-7.10537445414116
2024-10-26,"SHE",6.60179166666667,12.3288857529472,-5.72709408628051
2024-10-26,"BEL2",8.07795833333333,11.2492697538737,-3.17131142054035
2024-10-26,"GLKP",6.95845833333333,10.6668106862323,-3.70835235289894
2024-10-26,"LECU",8.180125,9.70317063896695,-1.52304563896695
2024-10-26,"SUN2",7.18075,12.4963781256573,-5.31562812565733
2024-10-26,"TRAN",6.21366666666667,9.96754948145447,-3.7538828147878
2024-10-26,"STOK",8.299,10.7721313356862,-2.47313133568622
2024-10-26,"BEX",10.3381666666667,9.06306472800496,1.27510193866174
2024-10-26,"SEND",9.91054166666667,8.2966574550124,1.61388421165427
2024-10-26,"HUL2",10.75375,13.6294941169162,-2.87574411691616
2024-10-26,"PEMB",6.88295833333333,5.88340377757428,0.999554555759052
2024-10-26,"WFEN",5.74095833333333,8.65002527635632,-2.90906694302299
2024-10-26,"OSY",6.22158333333333,7.9508735103413,-1.72929017700797
2024-10-26,"ACTH",4.14504166666667,8.95147197817557,-4.8064303115089
2024-10-26,"COPP",7.64045833333333,10.1318372973318,-2.49137896399847
2024-10-27,"EB",4.08041666666667,7.04551937462396,-2.96510270795729
2024-10-27,"IMGM",4.537125,7.67637455366795,-3.13924955366795
2024-10-27,"PRES",4.48216666666667,6.79537425826573,-2.31320759159906
2024-10-27,"BIRR",5.46875,8.67263795579327,-3.20388795579327
2024-10-27,"BLC2",4.93416666666667,7.35851637367695,-2.42434970701028
2024-10-27,"BOTR",4.87229166666667,8.82042267304394,-3.94813100637727
2024-10-27,"GHSR",3.99958333333333,7.12864202833244,-3.12905869499911
2024-10-27,"LEAM",5.09441666666667,6.52079122271023,-1.42637455604356
2024-10-27,"NPT3",4.54995833333333,7.44503132827737,-2.89507299494404
2024-10-27,"REA1",5.403875,7.37682878293416,-1.97295378293416
2024-10-27,"SOUT",7.15029166666667,7.33947966312911,-0.189187996462437
2024-10-27,"WREX",4.62858333333333,5.66932576664772,-1.04074243331439
2024-10-27,"LEAR",4.54795833333333,6.59652655510239,-2.04856822176906
2024-10-27,"PLYM",7.89320833333333,9.53332047457735,-1.64011214124402
2024-10-27,"SHDG",3.87583333333333,7.13605836518587,-3.26022503185254
2024-10-27,"SHE",3.78933333333333,6.83962711185582,-3.05029377852249
2024-10-27,"BEL2",6.006375,7.70428267467769,-1.69790767467769
2024-10-27,"GLKP",3.84529166666667,6.46077347137328,-2.61548180470661
2024-10-27,"LECU",4.583375,7.65700864198806,-3.07363364198806
2024-10-27,"SUN2",4.19129166666667,7.01676924306747,-2.8254775764008
2024-10-27,"TRAN",4.40845833333333,6.33533050519259,-1.92687217185926
2024-10-27,"STOK",5.104125,7.81000939326113,-2.70588439326113
2024-10-27,"BEX",7.86954166666667,9.05630119387402,-1.18675952720735
2024-10-27,"SEND",6.69716666666667,8.67042429000407,-1.9732576233374
2024-10-27,"HUL2",4.70920833333333,9.8539591874624,-5.14475085412907
2024-10-27,"PEMB",4.81341666666667,6.36974602381274,-1.55632935714607
2024-10-27,"WFEN",5.18875,5.93580317241312,-0.747053172413124
2024-10-27,"OSY",5.51204166666667,6.48503985313947,-0.972998186472801
2024-10-27,"ACTH",2.53041666666667,4.00261104285524,-1.47219437618857
2024-10-27,"COPP",4.45758333333333,7.34350440428979,-2.88592107095646
2024-10-28,"EB",3.14066666666667,5.32465893591386,-2.18399226924719
2024-10-28,"IMGM",3.63891666666667,5.2625338695606,-1.62361720289393
2024-10-28,"PRES",3.04529166666667,5.29803072478036,-2.25273905811369
2024-10-28,"BIRR",4.26104166666667,6.28980380481216,-2.02876213814549
2024-10-28,"BLC2",4.33375,5.76661595520344,-1.43286595520344
2024-10-28,"BOTR",3.39225,5.54307299650045,-2.15082299650045
2024-10-28,"GHSR",2.06966666666667,4.5104233875456,-2.44075672087893
2024-10-28,"LEAM",2.87641666666667,5.62587774021976,-2.74946107355309
2024-10-28,"NPT3",3.16729166666667,5.38041459772423,-2.21312293105756
2024-10-28,"REA1",3.56229166666667,5.78798810847847,-2.2256964418118
2024-10-28,"SOUT",4.043875,6.94219840838823,-2.89832340838823
2024-10-28,"WREX",1.83370833333333,5.13896882779316,-3.30526049445983
2024-10-28,"LEAR",2.32120833333333,5.22943160535628,-2.90822327202295
2024-10-28,"PLYM",4.74733333333333,7.82954109514993,-3.0822077618166
2024-10-28,"SHDG",1.53695833333333,4.9443648307296,-3.40740649739627
2024-10-28,"SHE",1.69908695652174,4.97761730721824,-3.2785303506965
2024-10-28,"BEL2",3.03066666666667,6.54367640835695,-3.51300974169029
2024-10-28,"GLKP",1.74345833333333,4.27034713156882,-2.52688879823549
2024-10-28,"LECU",3.17908333333333,5.27190573329571,-2.09282239996238
2024-10-28,"SUN2",2.13241666666667,5.00282799714419,-2.87041133047752
2024-10-28,"TRAN",1.89958333333333,5.12568903988279,-3.22610570654946
2024-10-28,"STOK",2.77604166666667,5.8086821676573,-3.03264050099063
2024-10-28,"BEX",3.644,7.63531145395973,-3.99131145395973
2024-10-28,"SEND",3.21745833333333,6.80724336560407,-3.58978503227074
2024-10-28,"HUL2",5.46970833333333,5.64087889946194,-0.171170566128607
2024-10-28,"PEMB",2.18158333333333,5.07659115077108,-2.89500781743775
2024-10-28,"WFEN",3.44545833333333,5.56810833909452,-2.12265000576119
2024-10-28,"OSY",3.575125,6.07670218998734,-2.50157718998734
2024-10-28,"ACTH",0.650666666666667,2.9553218672346,-2.30465520056794
2024-10-28,"COPP",1.40629166666667,5.36048626493178,-3.95419459826511
2024-10-29,"EB",2.50395833333333,4.86120651627987,-2.35724818294654
2024-10-29,"IMGM",3.92295833333333,4.6310928071836,-0.708134473850267
2024-10-29,"PRES",3.41095833333333,4.41735307857619,-1.00639474524286
2024-10-29,"BIRR",6.79154166666667,5.53970934184978,1.25183232481689
2024-10-29,"BLC2",2.80266666666667,5.37489319170953,-2.57222652504286
2024-10-29,"BOTR",4.03,4.5558799682155,-0.525879968215501
2024-10-29,"GHSR",1.86120833333333,3.18249229675834,-1.32128396342501
2024-10-29,"LEAM",6.33529166666667,4.25928562627694,2.07600604038973
2024-10-29,"NPT3",6.25591666666667,4.55137004803069,1.70454661863598
2024-10-29,"REA1",4.19029166666667,4.6832010447843,-0.492909378117631
2024-10-29,"SOUT",3.48491304347826,5.32579878680173,-1.84088574332347
2024-10-29,"WREX",2.549125,3.30625787073032,-0.757132870730322
2024-10-29,"LEAR",5.70070833333333,3.87551054415893,1.8251977891744
2024-10-29,"PLYM",3.40308333333333,5.9564679130635,-2.55338457973017
2024-10-29,"SHDG",3.37260869565217,3.31122132845784,0.0613873671943272
2024-10-29,"SHE",3.97416666666667,3.59375351745021,0.38041314921646
2024-10-29,"BEL2",5.15920833333333,4.87653336716809,0.28267496616524
2024-10-29,"GLKP",1.15766666666667,2.79149566354194,-1.63382899687527
2024-10-29,"LECU",5.14941666666667,4.34068167301376,0.80873499365291
2024-10-29,"SUN2",1.83670833333333,3.61580305136517,-1.77909471803184
2024-10-29,"TRAN",3.09954166666667,3.44453170460989,-0.344990037943218
2024-10-29,"STOK",5.60154166666667,4.35032884914734,1.25121281751933
2024-10-29,"BEX",4.89004166666667,5.20300547232477,-0.312963805658104
2024-10-29,"SEND",4.42808333333333,4.78963689603784,-0.361553562704507
2024-10-29,"HUL2",4.48991666666667,6.17095177110636,-1.68103510443969
2024-10-29,"PEMB",3.18295833333333,3.43208785090992,-0.24912951757659
2024-10-29,"WFEN",4.432,4.4073157539276,0.0246842460723986
2024-10-29,"OSY",3.875875,4.96201638287652,-1.08614138287652
2024-10-29,"ACTH",0.49925,1.73606549013596,-1.23681549013596
2024-10-29,"COPP",4.096,3.45944813950369,0.636551860496313
2024-10-30,"EB",8.56929166666667,4.54720383717962,4.02208782948705
2024-10-30,"IMGM",6.367,4.83077428986783,1.53622571013217
2024-10-30,"PRES",7.078375,4.64147449435371,2.43690050564629
2024-10-30,"BIRR",10.6447916666667,7.1113752699033,3.5334163967634
2024-10-30,"BLC2",5.94441666666667,4.37598655275414,1.56843011391253
2024-10-30,"BOTR",7.51470833333333,4.98126147467448,2.53344685865885
2024-10-30,"GHSR",2.19529166666667,3.03905693151786,-0.843765264851185
2024-10-30,"LEAM",9.78970833333333,6.39042687880804,3.39928145452529
2024-10-30,"NPT3",7.17570833333333,6.40330427341443,0.772404059918904
2024-10-30,"REA1",7.95608333333333,5.05994548172712,2.89613785160621
2024-10-30,"SOUT",7.52858333333333,5.03494730358055,2.49363602975278
2024-10-30,"WREX",4.64529166666667,3.775385099628,0.869906567038675
2024-10-30,"LEAR",8.88966666666667,5.93033314495222,2.95933352171445
2024-10-30,"PLYM",5.3685,5.15609325576794,0.212406744232058
2024-10-30,"SHDG",4.42525,4.59298305649539,-0.167733056495385
2024-10-30,"SHE",4.09691666666667,5.09998764593989,-1.00307097927322
2024-10-30,"BEL2",8.666625,6.0690505865855,2.5975744134145
2024-10-30,"GLKP",1.77666666666667,2.37933221914836,-0.602665552481694
2024-10-30,"LECU",7.83804166666667,5.64726338273138,2.19077828393529
2024-10-30,"SUN2",2.41858333333333,3.41658996897402,-0.998006635640689
2024-10-30,"TRAN",6.15191666666667,4.24860474695165,1.90331191971502
2024-10-30,"STOK",8.0455,6.120272923937,1.925227076063
2024-10-30,"BEX",11.0260416666667,5.92025188433106,5.10578978233564
2024-10-30,"SEND",9.98329166666667,5.49158217369816,4.49170949296851
2024-10-30,"HUL2",7.02433333333333,5.48803134722303,1.5363019861103
2024-10-30,"PEMB",3.45325,4.05779787252925,-0.604547872529246
2024-10-30,"WFEN",7.62483333333333,5.06421687582337,2.56061645750996
2024-10-30,"OSY",11.537,5.13509649636716,6.40190350363284
2024-10-30,"ACTH",0.8765,1.63785257010279,-0.761352570102792
2024-10-30,"COPP",7.82625,5.13520996319529,2.69104003680471
2024-10-31,"EB",11.9134166666667,7.53841789327965,4.37499877338705
2024-10-31,"IMGM",8.644875,6.54893722514863,2.09593777485137
2024-10-31,"PRES",4.85266666666667,6.8892774540057,-2.03661078733903
2024-10-31,"BIRR",16.3227916666667,9.50458678433614,6.81820488233055
2024-10-31,"BLC2",3.73420833333333,6.42572144608986,-2.69151311275653
2024-10-31,"BOTR",11.2874166666667,7.30557426244944,3.98184240421726
2024-10-31,"GHSR",4.21308333333333,3.26893195820149,0.944151375131843
2024-10-31,"LEAM",14.3336666666667,8.51882118671574,5.81484547995096
2024-10-31,"NPT3",12.283875,6.95480977107851,5.32906522892149
2024-10-31,"REA1",17.8292916666667,7.31908729876896,10.5102043678977
2024-10-31,"SOUT",18.82875,7.13903951905142,11.6897104809486
2024-10-31,"WREX",7.63858333333333,5.14992514804873,2.4886581852846
2024-10-31,"LEAR",13.4404583333333,7.86930152971962,5.57115680361368
2024-10-31,"PLYM",10.3144583333333,6.32631433891938,3.98814399441392
2024-10-31,"SHDG",7.11383333333333,5.32800066385727,1.78583266947606
2024-10-31,"SHE",6.19904166666667,5.18125523337766,1.01778643328901
2024-10-31,"BEL2",5.038375,8.03408365883995,-2.99570865883995
2024-10-31,"GLKP",3.89754166666667,2.81486107112298,1.08268059554369
2024-10-31,"LECU",14.2391739130435,7.43016386452271,6.80901004852079
2024-10-31,"SUN2",3.03458333333333,3.80858809432168,-0.774004760988351
2024-10-31,"TRAN",7.09116666666667,6.29395280982989,0.79721385683678
2024-10-31,"STOK",10.0667916666667,7.6512124288445,2.4155792378222
2024-10-31,"BEX",15.2791666666667,9.45225575049705,5.82691091616965
2024-10-31,"SEND",13.3455909090909,8.71260623647782,4.63298467261308
2024-10-31,"HUL2",9.99220833333333,7.25453433268454,2.73767400064879
