"date","EB","IMGM","PRES","BIRR","BLC2","BOTR","GHSR","LEAM","NPT3","REA1","SOUT","WREX","LEAR","PLYM","SHDG","SHE","BEL2","GLKP","LECU","SUN2","TRAN","STOK","BEX","SEND","HUL2","PEMB","WFEN","OSY","ACTH","COPP"
2022-01-01,9.84575,NA,9.72783333333333,12.043125,11.1655416666667,NA,9.54320833333333,10.5709583333333,12.821375,10,12.3860833333333,10.2230416666667,9.87220833333333,20.4610833333333,9.83883333333333,NA,10.248625,10.436375,9.64341666666667,9.296375,9.13720833333333,9.84483333333333,9.59520833333333,9.72879166666667,10.3852083333333,18.3079166666667,NA,NA,6.640125,NA
2022-01-02,10.6152083333333,NA,6.22341666666667,5.769375,8.56420833333333,NA,6.67354166666667,5.11308333333333,7.45775,4.08333333333333,5.95425,5.90716666666667,4.78183333333333,10.902125,5.37845833333333,NA,7.24558333333333,7.28520833333333,4.71991666666667,4.42016666666667,5.47866666666667,5.96120833333333,3.49845833333333,4.16570833333333,7.264,8.98875,NA,NA,4.09004166666667,NA
2022-01-03,8.17804166666667,NA,9.13520833333333,7.53445833333333,11.0427083333333,NA,3.187,7.836125,9.33270833333333,4.54166666666667,8.12704166666667,8.35204166666667,7.4655,10.804875,6.94230434782609,NA,6.132125,3.50054166666667,7.39875,4.46845833333333,8.00029166666667,7.11975,7.1305,8.67320833333333,7.17183333333333,10.0757083333333,NA,NA,2.282875,NA
2022-01-04,5.45408333333333,NA,4.70020833333333,6.10858333333333,4.88704166666667,NA,5.84516666666667,5.058,4.539125,5.625,5.92866666666667,4.47516666666667,4.34058333333333,5.8265,4.24720833333333,NA,5.0245,5.86125,4.59008333333333,4.202,4.804375,5.74891666666667,5.40491666666667,5.36158333333333,4.36708333333333,5.03829166666667,NA,NA,3.867875,NA
2022-01-05,6.730625,NA,9.06058333333333,9.354375,9.36425,NA,7.54320833333333,8.080875,8.93091666666667,6.95833333333333,7.99833333333333,9.74558333333333,7.4155,9.49,6.15758333333333,NA,8.42766666666667,7.44854166666667,7.88533333333333,5.30175,9.02325,10.3449166666667,6.7965,5.76470833333333,5.87758333333333,5.16904166666667,NA,NA,3.99854166666667,NA
2022-01-06,9.09195833333333,NA,6.52329166666667,8.70583333333333,8.2135,NA,3.15545833333333,7.29758333333333,5.89033333333333,8.21739130434782,9.38779166666667,5.24566666666667,7.017625,7.94029166666667,6.950625,NA,4.339625,3.28570833333333,7.98554166666667,5.75275,5.73316666666667,9.10291666666667,9.50475,8.073,8.96320833333333,4.915625,NA,NA,2.16975,NA
2022-01-07,4.34741666666667,NA,6.09083333333333,4.40541666666667,6.08579166666667,NA,2.75845833333333,3.79329166666667,5.90604166666667,4.83333333333333,3.98483333333333,3.60854166666667,3.72345833333333,6.64704166666667,4.45654166666667,NA,6.94775,2.62025,4.65220833333333,2.18266666666667,4.754375,8.0185652173913,4.41833333333333,4.63445833333333,5.18570833333333,3.24091666666667,NA,NA,1.26079166666667,NA
2022-01-08,6.65291666666667,NA,7.11975,6.08983333333333,8.972125,NA,5.9415,4.90779166666667,7.558,4.58333333333333,6.368875,5.66733333333333,4.62854166666667,9.312125,6.36691666666667,NA,5.82158333333333,5.63375,5.46491666666667,5.835375,7.38508333333333,7.59933333333333,5.066875,5.68995833333333,7.81645833333333,6.66875,NA,NA,2.7565,NA
2022-01-09,10.5022083333333,NA,9.31008333333333,8.69991666666667,10.6977083333333,NA,5.52383333333333,6.68520833333333,8.09266666666667,7.625,8.25670833333333,6.9665,7.4665,9.36025,7.51679166666667,NA,8.211625,5.46291666666667,7.21308333333333,5.53741666666667,7.78691666666667,7.65433333333333,8.48666666666667,7.56491666666667,7.66029166666667,6.28641666666667,NA,NA,2.26808333333333,NA
2022-01-10,15.3775,NA,8.20558333333333,12.9265416666667,8.18891666666667,NA,4.922375,10.463,7.92841666666667,21.6923076923077,12.5914583333333,6.988,9.81529166666667,6.51529166666667,10.1828333333333,NA,6.55127272727273,5.75445833333333,10.6436666666667,10.6624583333333,7.54420833333333,12.3055,15.2502608695652,14.384875,12.2140416666667,1.89866666666667,NA,NA,2.08729166666667,NA
2022-01-11,8.38541666666667,NA,10.629,14.8015833333333,10.1621666666667,NA,7.8235,9.48304166666667,6.3955,NA,6.40133333333333,10.6122916666667,8.03066666666667,7.57866666666667,NA,NA,10.4087916666667,8.337375,10.2457083333333,8.01991666666667,8.72058333333333,16.6530416666667,10.4285,13.0012083333333,13.1751666666667,6.34752173913043,NA,NA,4.99020833333333,NA
2022-01-12,13.132875,NA,10.4334583333333,20.3569166666667,8.16333333333333,NA,6.802375,12.7555416666667,10.1887083333333,NA,15.7115,8.93479166666667,12.0520416666667,11.002375,NA,NA,11.040625,7.01708333333333,18.671375,4.924375,11.80325,16.6382916666667,20.0905416666667,17.2199583333333,13.828625,6.989625,NA,NA,4.18629166666667,NA
2022-01-13,19.6935416666667,NA,8.350125,18.7077916666667,6.85254166666667,NA,3.6135,19.0773333333333,15.0394583333333,24.7333333333333,20.8117083333333,12.5658333333333,17.213125,13.3392916666667,7.39676923076923,NA,11.8445833333333,3.71308333333333,19.8949583333333,4.66395833333333,11.1782083333333,19.4193333333333,14.9017916666667,13.5985833333333,12.9835833333333,7.04495833333333,NA,NA,2.06566666666667,NA
2022-01-14,22.6199583333333,NA,9.15883333333333,29.9735833333333,7.39683333333333,NA,6.57925,25.6457083333333,16.4249166666667,30.625,30.6162916666667,17.0529166666667,23.7029473684211,10.9503333333333,22.1984166666667,NA,14.1156666666667,5.81754166666667,28.8277916666667,9.53233333333333,14.865375,23.5869583333333,29.0173333333333,22.5414166666667,16.07025,8.26554166666667,NA,NA,2.272,NA
2022-01-15,24.8084166666667,NA,19.33475,36.9194166666667,20.978875,NA,12.1542083333333,28.626375,26.7747916666667,33.3333333333333,27.3163333333333,22.1521666666667,29.1864166666667,8.84733333333333,30.8610416666667,NA,25.9768333333333,12.6464166666667,27.7270833333333,18.505375,24.205125,27.098125,31.938,28.5221666666667,23.669625,10.626875,NA,NA,7.53445833333333,NA
2022-01-16,11.2716666666667,NA,11.2432083333333,14.61475,9.076375,NA,7.331125,17.6965833333333,14.579375,20.9166666666667,12.7309583333333,9.3495,15.900125,7.52854166666667,12.9392916666667,NA,10.512,7.064,16.2481666666667,9.52641666666667,8.731375,12.509875,16.6863333333333,18.60675,17.6927916666667,7.05195833333333,NA,NA,4.89491666666667,NA
2022-01-17,15.6929583333333,NA,11.162625,18.6979583333333,10.1754347826087,NA,6.81695833333333,12.6033333333333,9.851625,15.0416666666667,12.9992083333333,13.8788333333333,12.0547916666667,11.825875,12.0215416666667,NA,18.3648333333333,6.71583333333333,12.020375,5.92979166666667,12.8941666666667,14.969625,15.47175,13.065125,9.372125,7.50883333333333,NA,NA,3.02575,NA
2022-01-18,19.729875,NA,13.2764166666667,23.8290869565217,14.9715,NA,7.90683333333333,16.8279583333333,18.9818695652174,27.5833333333333,19.2474583333333,13.9928333333333,16.2697083333333,12.835125,16.5095416666667,NA,16.929,8.2095,21.1950833333333,9.49595833333333,20.7194583333333,18.71575,21.4545416666667,18.03275,21.633375,10.1553333333333,NA,NA,4.892875,NA
2022-01-19,12.1118333333333,NA,8.15554166666667,12.726,9.151,NA,7.05966666666667,12.6141666666667,8.63020833333333,10.1666666666667,10.1975833333333,6.52416666666667,11.0859166666667,8.91504166666667,6.67066666666667,NA,6.95254166666667,6.234125,12.2642083333333,4.36539130434783,7.28160869565217,10.686,11.1832083333333,9.790625,9.99716666666667,5.39604166666667,NA,NA,2.83116666666667,NA
2022-01-20,10.111125,NA,10.5701666666667,10.7360833333333,7.15608333333333,NA,7.60125,9.17458333333333,7.811625,6.91666666666667,7.96483333333333,7.38404166666667,8.26558333333333,7.907875,6.63225,NA,9.032,7.24354166666667,7.34579166666667,4.939,8.60554166666667,14.103,7.83416666666667,6.67945833333333,7.09516666666667,6.20979166666667,NA,NA,3.08866666666667,NA
2022-01-21,9.82325,NA,6.75220833333333,9.86533333333333,4.10775,NA,2.27691666666667,12.6248333333333,12.7978333333333,11.875,10.5504583333333,3.86108333333333,11.2815416666667,8.94466666666667,5.43625,NA,6.522375,1.61620833333333,9.18145833333333,2.8145,3.67533333333333,10.0157916666667,12.8342916666667,11.8041666666667,6.66083333333333,5.93458333333333,NA,NA,0.94825,NA
